headline,link,categoria,subcategoria,dia,mês,ano,data,datadois
Apoiar o governo é apoiar o Brasil diz Temer em encontro com ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-06/apoiar-o-governo-e-apoiar-o-brasil-diz-temer-em-encontro-com-empresarios,Declarações,Temer,30,6,2016,30/06/2016,06/30/2016
Aumenta confiança de agentes econômicos na recuperação do país ...,http://agenciabrasil.ebc.com.br/economia/noticia/2016-06/aumenta-confianca-de-agentes-economicos-na-recuperacao-do-pais-diz,Declarações,Ministros & Cargos,30,6,2016,30/06/2016,06/30/2016
Temer diz que meta é “colocar o Brasil nos trilhos”,http://agenciabrasil.ebc.com.br/politica/noticia/2016-07/temer-diz-que-meta-e-colocar-o-brasil-nos-trilhos,Declarações,Temer,4,7,2016,04/07/2016,07/04/2016
Temer faz consulta ao TCU antes de liberar recursos contra seca,http://agenciabrasil.ebc.com.br/politica/noticia/2016-07/temer-faz-consulta-ao-tcu-antes-de-liberar-recursos-contra-seca,Declarações,Temer,4,7,2016,04/07/2016,07/04/2016
Meta fiscal de 2017 será divulgada até quinta-feira diz Meirelles,http://agenciabrasil.ebc.com.br/economia/noticia/2016-07/meta-fiscal-de-2017-sera-divulgada-ate-quinta-feira-diz-meirelles,Declarações,Ministros & Cargos,5,7,2016,05/07/2016,07/05/2016
Alfabetização e formação de professores estão entre prioridades do ...,http://agenciabrasil.ebc.com.br/educacao/noticia/2016-07/alfabetizacao-e-formacao-de-professores-estao-entre-prioridades-do-mec,Declarações,Ministros & Cargos,5,7,2016,05/07/2016,07/05/2016
Temer “tranquiliza” turistas sobre zika e segurança na Olimpíada,http://agenciabrasil.ebc.com.br/rio-2016/noticia/2016-07/temer-tranquiliza-turistas-sobre-zika-e-seguranca-na-olimpiada,Declarações,Temer,7,7,2016,07/07/2016,07/07/2016
Moraes defende mudanças no sistema de controle do Estado para ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-07/moraes-defende-mudancas-no-sistema-de-controle-do-estado-para-evitar,Declarações,Ministros & Cargos,7,7,2016,07/07/2016,07/07/2016
Temer planeja ir à China em setembro para discutir comércio,http://agenciabrasil.ebc.com.br/economia/noticia/2016-07/temer-planeja-ir-china-em-setembro-para-discutir-comercio,Declarações,Temer,8,7,2016,08/07/2016,07/08/2016
Ministro da Casa Civil diz que “há muito jogo” até eleição da Câmara,http://agenciabrasil.ebc.com.br/politica/noticia/2016-07/ministro-da-casa-civil-diz-que-ha-muito-jogo-ate-eleicao-da-camara,Declarações,Ministros & Cargos,12,7,2016,12/07/2016,07/12/2016
Temer se apresenta a beneficiários do Bolsa Família e menciona ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-07/temer-se-apresenta-beneficiarios-do-bolsa-familia-e-menciona-reajuste,Declarações,Temer,13,7,2016,13/07/2016,07/13/2016
Temer pede empenho dos atletas na Rio 2016 e cita democracia ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-07/temer-pede-empenho-dos-atletas-na-rio-2016-e-cita-democracia-estavel-no,Declarações,Temer,13,7,2016,13/07/2016,07/13/2016
Temer vai receber Rodrigo Maia ao meio-dia no Planalto,http://agenciabrasil.ebc.com.br/politica/noticia/2016-07/temer-vai-receber-rodrigo-maia-ao-meio-dia-no-planalto,Declarações,Temer,14,7,2016,14/07/2016,07/14/2016
Temer embarca para São Paulo,http://agenciabrasil.ebc.com.br/politica/noticia/2016-07/temer-embarca-para-sao-paulo,Declarações,Temer,14,7,2016,14/07/2016,07/14/2016
Padilha: reformas da Previdência tributária e política devem sair ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-07/padilha-reformas-da-previdencia-tributaria-e-politica-devem-sair-ainda-em,Declarações,Ministros & Cargos,14,7,2016,14/07/2016,07/14/2016
Governo pode aumentar revistas e restrições no trânsito na área ...,http://agenciabrasil.ebc.com.br/rio-2016/noticia/2016-07/governo-estuda-elevar-numero-de-revistas-e-restringir-transito-na-area-dos,Declarações,Ministros & Cargos,15,7,2016,15/07/2016,07/15/2016
Temer garante assistência a famílias de brasileiros vítimas de ...,http://agenciabrasil.ebc.com.br/internacional/noticia/2016-07/motorista-enviou-foto-pouco-antes-de-ataque-em-nice,Declarações,Temer,17,7,2016,17/07/2016,07/17/2016
Ministro da Justiça fará vistoria em cidades-sede de jogos na ...,http://agenciabrasil.ebc.com.br/rio-2016/noticia/2016-07/ministro-da-justica-fara-vistoria-em-cidades-sede-de-jogos-na-olimpiada,Declarações,Ministros & Cargos,18,7,2016,18/07/2016,07/18/2016
Temer recebe presidentes do Senado e da Câmara no Jaburu,http://agenciabrasil.ebc.com.br/politica/noticia/2016-07/temer-recebe-presidentes-do-senado-e-da-camara-no-jaburu,Declarações,Temer,19,7,2016,19/07/2016,07/19/2016
Temer e ministros voltam a discutir cenário econômico em 15 dias,http://agenciabrasil.ebc.com.br/economia/noticia/2016-07/temer-e-ministros-discutem-cenario-para-retomada-do-crescimento,Declarações,Temer,19,7,2016,19/07/2016,07/19/2016
Padilha diz que Temer vê com “bons olhos” redução da taxa Selic,http://agenciabrasil.ebc.com.br/economia/noticia/2016-07/padilha-diz-que-temer-ve-com-bons-olhos-reducao-da-taxa-selic,Declarações,Ministros & Cargos,20,7,2016,20/07/2016,07/20/2016
Temer muda rotina de escola ao buscar filho no primeiro dia de aula,http://agenciabrasil.ebc.com.br/politica/noticia/2016-07/temer-muda-rotina-de-escola-ao-buscar-filho-no-primeiro-dia-de-aula,Declarações,Temer,26,7,2016,26/07/2016,07/26/2016
Governo prega solidariedade nos ajustes de instalações da Rio 2016,http://agenciabrasil.ebc.com.br/rio-2016/noticia/2016-07/governo-prega-solidariedade-nos-ajustes-de-instalacoes-da-rio-2016,Declarações,Ministros & Cargos,26,7,2016,26/07/2016,07/26/2016
Controle da BR Distribuidora deve mudar no início de 2017 estima ...,http://agenciabrasil.ebc.com.br/geral/noticia/2016-07/controle-da-br-distribuidora-deve-mudar-no-inicio-de-2017-estima-parente,Declarações,Ministros & Cargos,27,7,2016,27/07/2016,07/27/2016
Privatização de empresas de energia não prejudicará população ...,http://agenciabrasil.ebc.com.br/geral/noticia/2016-07/privatizacao-de-empresas-de-energia-nao-prejudicara-populacao-diz-ministro,Declarações,Ministros & Cargos,27,7,2016,27/07/2016,07/27/2016
Temer: reformas trabalhista e da Previdência não devem ser ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-07/temer-reformas-trabalhista-e-da-previdencia-nao-devem-ser-aprovadas-este-ano,Declarações,Temer,29,7,2016,29/07/2016,07/29/2016
Temer inaugura linha 4 do metrô e diz que Rio 2016 promoverá ...,http://agenciabrasil.ebc.com.br/geral/noticia/2016-07/temer-inaugura-linha-4-do-metro-e-diz-que-rio-2016-promovera-unidade-do-pais,Declarações,Temer,30,7,2016,30/07/2016,07/30/2016
Temer reitera que não será candidato à reeleição,http://agenciabrasil.ebc.com.br/politica/noticia/2016-07/temer-reitera-que-nao-sera-candidato-reeleicao,Declarações,Temer,31,7,2016,31/07/2016,07/31/2016
Temer elogia ministros e diz que ações de governo estão mais ágeis,http://agenciabrasil.ebc.com.br/politica/noticia/2016-08/temer-elogia-ministros-e-diz-que-acoes-de-governo-estao-mais-ageis,Declarações,Ministros & Cargos,1,8,2016,01/08/2016,08/01/2016
Temer se reúne com deputados para tratar das prioridades do ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-08/temer-se-reune-com-deputados-para-tratar-das-prioridades-do-governo,Declarações,Temer,1,8,2016,01/08/2016,08/01/2016
Ministro diz que equipe de segurança dos Jogos é a maior em um ...,http://agenciabrasil.ebc.com.br/rio-2016/noticia/2016-08/ministro-diz-equipe-de-seguranca-da-rio-2016-e-maior-em-um-evento-no-brasil,Declarações,Ministros & Cargos,1,8,2016,01/08/2016,08/01/2016
Ministro defende diálogo para resolver divergências da reforma da ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-08/ministro-defende-dialogo-para-resolver-divergencias-da-reforma-da,Declarações,Ministros & Cargos,2,8,2016,02/08/2016,08/02/2016
Temer promete “absoluta tranquilidade” durante Rio 2016,http://agenciabrasil.ebc.com.br/rio-2016/noticia/2016-08/temer-promete-absoluta-tranquilidade-durante-rio-2016-e-elogia-forcas,Declarações,Temer,3,8,2016,03/08/2016,08/03/2016
Planalto confirma participação de Temer na abertura da Rio 2016,http://agenciabrasil.ebc.com.br/rio-2016/noticia/2016-08/planalto-confirma-participacao-de-temer-na-abertura-da-rio-2016,Declarações,Temer,4,8,2016,04/08/2016,08/04/2016
Abertura dos Jogos terá criatividade e "gambiarra" para superar ...,http://agenciabrasil.ebc.com.br/rio-2016/noticia/2016-08/abertura-dos-jogos-tera-criatividade-e-gambiarra-para-superar-baixo,Declarações,Temer,4,8,2016,04/08/2016,08/04/2016
Padilha diz que governo não teme vaias durante abertura dos Jogos,http://agenciabrasil.ebc.com.br/rio-2016/noticia/2016-08/padilha-diz-que-governo-nao-teme-vaias-durante-abertura-dos-jogos,Declarações,Ministros & Cargos,4,8,2016,04/08/2016,08/04/2016
Temer dá boas-vindas a atletas e vai ao Rio para abertura da ...,http://agenciabrasil.ebc.com.br/rio-2016/noticia/2016-08/temer-da-boas-vindas-atletas-e-embarca-para-o-rio-para-abertura-da,Declarações,Temer,5,8,2016,05/08/2016,08/05/2016
Temer adia embarque para o Rio de Janeiro,http://agenciabrasil.ebc.com.br/politica/noticia/2016-08/temer-adia-embarque-para-o-rio-de-janeiro,Declarações,Temer,5,8,2016,05/08/2016,08/05/2016
Serra e Kerry dizem que relação Brasil-EUA entra em nova fase,http://agenciabrasil.ebc.com.br/internacional/noticia/2016-08/serra-e-kerry-dizem-que-relacao-brasil-eua-entra-em-nova-fase,Declarações,Ministros & Cargos,5,8,2016,05/08/2016,08/05/2016
Paulinho da Viola abre a Rio 2016 cantando o Hino Nacional,http://agenciabrasil.ebc.com.br/rio-2016/noticia/2016-08/paulinho-da-viola-abre-rio-2016-cantando-o-hino-nacional,Declarações,Temer,5,8,2016,05/08/2016,08/05/2016
Meirelles pede teto de gastos e proibição de aumentos para ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-08/meirelles-pede-teto-de-gastos-e-proibicao-de-aumentos-para-negociar-com,Declarações,Ministros & Cargos,8,8,2016,08/08/2016,08/08/2016
Governo amplia atuação das Forças Armadas durante a Rio 2016,http://agenciabrasil.ebc.com.br/rio-2016/noticia/2016-08/governo-amplia-atuacao-das-forcas-armadas-durante-rio-2016,Políticas,Políticas Existentes,8,8,2016,08/08/2016,08/08/2016
Temer diz que revitalização dará eficiência à transposição do São ...,http://agenciabrasil.ebc.com.br/geral/noticia/2016-08/temer-diz-que-revitalizacao-dara-eficiencia-transposicao-do-sao-francisco,Declarações,Temer,9,8,2016,09/08/2016,08/09/2016
Presidente da Anatel renuncia a mandato por motivos pessoais,http://agenciabrasil.ebc.com.br/geral/noticia/2016-08/presidente-da-anatel-renuncia-mandato-por-motivos-pessoais,Declarações,Ministros & Cargos,10,8,2016,10/08/2016,08/10/2016
Temer recebe representantes da construção civil,http://agenciabrasil.ebc.com.br/politica/noticia/2016-08/temer-recebe-representantes-da-construcao-civil,Declarações,Temer,11,8,2016,11/08/2016,08/11/2016
Temer diz que morte de soldado foi "lamentável acidente",http://agenciabrasil.ebc.com.br/politica/noticia/2016-08/temer-lamenta-morte-de-soldado-e-diz-que-fato-nao-vai-tirar-ritmo-da,Declarações,Temer,12,8,2016,12/08/2016,08/12/2016
Temer recebe visita oficial do presidente da Armênia,http://agenciabrasil.ebc.com.br/politica/noticia/2016-08/temer-recebe-visita-oficial-do-presidente-da-armenia,Declarações,Temer,12,8,2016,12/08/2016,08/12/2016
Temer decreta luto pela morte de soldado da Força Nacional,http://agenciabrasil.ebc.com.br/rio-2016/noticia/2016-08/temer-decreta-luto-pela-morte-de-soldado-da-forca-nacional,Declarações,Temer,12,8,2016,12/08/2016,08/12/2016
Esporte mundial perdeu um líder expressivo diz Temer sobre morte ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-08/esporte-mundial-perdeu-um-lider-expressivo-diz-temer-sobre-morte-de,Declarações,Temer,16,8,2016,16/08/2016,08/16/2016
Virei para a Paralimpíada diz Temer no Rio,http://agenciabrasil.ebc.com.br/rio-2016/noticia/2016-08/virei-para-paralimpiada-diz-temer-no-rio,Declarações,Temer,18,8,2016,18/08/2016,08/18/2016
Padilha diz que recursos para Paralimpíada estão garantidos,http://agenciabrasil.ebc.com.br/rio-2016/noticia/2016-08/padilha-recursos-para-paralimpiada-estao-garantidos,Declarações,Ministros & Cargos,18,8,2016,18/08/2016,08/18/2016
Temer se reúne em SP com equipe econômica líderes do governo ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-08/temer-se-reune-em-sp-com-equipe-economica-lideres-do-governo-maia-e-renan,Declarações,Ministros & Cargos,19,8,2016,19/08/2016,08/19/2016
Temer almoça hoje com deputados para ajustar votação de projetos ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-08/temer-almoca-hoje-com-deputados-para-ajustar-votacao-de-projetos,Declarações,Temer,22,8,2016,22/08/2016,08/22/2016
Michel Temer é notificado e assume Presidência,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/michel-temer-e-notificado-sobre-afastamento-de-dilma,Nomeações,Temer,12,5,2016,12/05/2016,05/12/2016
Dilma será afastada do cargo por até 180 dias; Temer assume ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/dilma-sera-afastada-do-cargo-por-ate-180-dias-temer-assume-presidencia,Nomeações,Temer,12,5,2016,12/05/2016,05/12/2016
Temer dá posse a novos ministros; número de pastas cai de 32 para ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/temer-da-posse-novos-ministros-numero-de-pastas-cai-de-32-para-23,Nomeações,Ministros & Cargos,12,5,2016,12/05/2016,05/12/2016
Ministro na gestão FHC Raul Jungmann assume Defesa no ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/ex-ministro-do-desenvolvimento-agrario-jungmann-assume-defesa,Nomeações,Ministros & Cargos,12,5,2016,12/05/2016,05/12/2016
Próximo a aliados Temer aguarda para receber notificação no ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/temer-recebera-notificacao-no-palacio-do-jaburu,Nomeações,Temer,12,5,2016,12/05/2016,05/12/2016
General Etchegoyen assume o Gabinete de Segurança Institucional ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/general-etchegoyen-assume-o-gabinete-de-seguranca-institucional-de-temer,Nomeações,Ministros & Cargos,12,5,2016,12/05/2016,05/12/2016
Fernando Coelho assume Ministério de Minas e Energia,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/fernando-coelho-assume-ministerio-de-minas-e-energia,Nomeações,Ministros & Cargos,12,5,2016,12/05/2016,05/12/2016
Eliseu Padilha assume a Casa Civil,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/eliseu-padilha-assume-casa-civil,Nomeações,Ministros & Cargos,12,5,2016,12/05/2016,05/12/2016
Sarney Filho assume Ministério do Meio Ambiente,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/sarney-filho-assume-ministerio-do-meio-ambiente,Nomeações,Ministros & Cargos,12,5,2016,12/05/2016,05/12/2016
Ex-aliado de Dilma Leonardo Picciani é o novo ministro do Esporte,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/ex-aliado-de-dilma-leonardo-picciani-e-o-novo-ministro-do-esporte,Nomeações,Ministros & Cargos,12,5,2016,12/05/2016,05/12/2016
Ex-ministro de Dilma Helder Barbalho assume Integração Nacional,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/ex-ministro-de-dilma-helder-barbalho-assume-integracao-nacional,Nomeações,Ministros & Cargos,12,5,2016,12/05/2016,05/12/2016
Ex-líder do governo no Senado Romero Jucá é o novo ministro do ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/ex-lider-do-governo-no-senado-romero-juca-e-o-novo-ministro-do-planejamento,Nomeações,Ministros & Cargos,12,5,2016,12/05/2016,05/12/2016
Articulador político Geddel Vieira Lima ocupa Secretaria de Governo,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/articulador-politico-geddel-vieira-lima-ocupa-secretaria-de-governo,Nomeações,Ministros & Cargos,12,5,2016,12/05/2016,05/12/2016
Solidariedade assume Desenvolvimento Agrário e Incra diz ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/solidariedade-assume-desenvolvimento-agrario-e-incra-diz-paulinho-da-forca,Nomeações,Ministros & Cargos,12,5,2016,12/05/2016,05/12/2016
Autor do 342º voto na Câmara pelo impeachment Bruno Araújo ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/autor-do-342o-voto-na-camara-pelo-impeachment-bruno-araujo-assume-cidades,Nomeações,Ministros & Cargos,12,5,2016,12/05/2016,05/12/2016
Indicado pelo PP deputado Ricardo Barros vai comandar a Saúde,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/indicado-pelo-pp-deputado-ricardo-barros-vai-comandar-saude,Nomeações,Ministros & Cargos,12,5,2016,12/05/2016,05/12/2016
Marcos Pereira assume Ministério da Indústria e do Comércio,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/marcos-pereira-assume-ministerio-da-industria-e-do-comercio,Nomeações,Ministros & Cargos,12,5,2016,12/05/2016,05/12/2016
Fabiano Silveira é o ministro da Fiscalização Transparência e ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/fabiano-silveira-e-o-ministro-da-fiscalizacao-transparencia-e-controle,Nomeações,Ministros & Cargos,12,5,2016,12/05/2016,05/12/2016
Treze parlamentares deixam o Congresso e vão para o ministério ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/treze-parlamentares-deixam-o-congresso-e-vao-para-o-ministerio-de-temer,Nomeações,Ministros & Cargos,13,5,2016,13/05/2016,05/13/2016
Temer indica Maria Sílvia Bastos Marques para presidir o BNDES,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/temer-escolhe-mulher-para-comandar-o-bndes,Nomeações,Ministros & Cargos,16,5,2016,16/05/2016,05/16/2016
Criadora da primeira versão do Enem Maria Inês Fini assumirá ...,http://agenciabrasil.ebc.com.br/educacao/noticia/2016-05/criadora-do-enem-maria-ines-fini-sera-nova-presidenta-do-inep,Nomeações,Ministros & Cargos,16,5,2016,16/05/2016,05/16/2016
Temer ainda não escolheu líder do governo na Câmara diz Geddel,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/temer-ainda-nao-escolheu-lider-do-governo-na-camara-diz-geddel,Nomeações,Ministros & Cargos,17,5,2016,17/05/2016,05/17/2016
Temer exonera diretores e secretários executivos de ministérios,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/temer-exonera-diretores-e-secretarios-executivos-de-ministerios,Nomeações,Ministros & Cargos,17,5,2016,17/05/2016,05/17/2016
Jorge Rachid permanece no comando da Receita Federal,http://agenciabrasil.ebc.com.br/economia/noticia/2016-05/jorge-rachid-permanece-no-comando-da-receita-federal,Nomeações,Ministros & Cargos,17,5,2016,17/05/2016,05/17/2016
André Moura é o novo líder do governo na Câmara,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/andre-moura-e-novo-lider-do-governo-na-camara,Nomeações,Congresso & Base Aliada,18,5,2016,18/05/2016,05/18/2016
Temer exonera Gilberto Carvalho da presidência do Conselho ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/temer-exonera-gilberto-carvalho-da-presidencia-do-conselho-nacional-do-sesi,Nomeações,Ministros & Cargos,18,5,2016,18/05/2016,05/18/2016
Moura e Guimarães assumem lideranças do governo e da minoria,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/moura-e-guimaraes-assumem-liderancas-do-governo-e-da-minoria-na-camara,Nomeações,Congresso & Base Aliada,18,5,2016,18/05/2016,05/18/2016
Deputado Baleia Rossi é o novo líder do PMDB na Câmara,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/deputado-baleia-rossi-e-o-novo-lider-do-pmdb-na-camara,Nomeações,Congresso & Base Aliada,18,5,2016,18/05/2016,05/18/2016
Temer indica Pedro Parente para a presidência da Petrobras,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/temer-indica-pedro-parente-para-presidencia-da-petrobras,Nomeações,Ministros & Cargos,19,5,2016,19/05/2016,05/19/2016
Nomeado presidente da EBC Laerte Rimoli diz que devolverá a ...,http://agenciabrasil.ebc.com.br/geral/noticia/2016-05/nomeado-presidente-da-ebc-laerte-rimoli-diz-que-devolvera-empresa-sociedade,Nomeações,Ministros & Cargos,20,5,2016,20/05/2016,05/20/2016
Conselho da Petrobras vai analisar indicação de Pedro Parente na ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/conselho-da-petrobras-vai-analisar-indicacao-de-pedro-parente-na-segunda,Nomeações,Ministros & Cargos,20,5,2016,20/05/2016,05/20/2016
Conselho da Petrobras se reúne mas não decide sobre indicação ...,http://agenciabrasil.ebc.com.br/economia/noticia/2016-05/conselho-da-petrobras-se-reune-mas-nao-decide-sobre-indicacao-de-parente,Nomeações,Ministros & Cargos,23,5,2016,23/05/2016,05/23/2016
Temer dá posse a Calero e diz que cultura é fundamental ao país,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/temer-faz-mea-culpa-e-diz-que-cultura-e-fundamental-ao-pais,Nomeações,Ministros & Cargos,24,5,2016,24/05/2016,05/24/2016
Calero é empossado e diz que será o ministro do diálogo,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/calero-e-empossado-e-diz-que-sera-o-ministro-do-dialogo,Nomeações,Ministros & Cargos,24,5,2016,24/05/2016,05/24/2016
Temer nomeia Márcio Freitas secretário de Comunicação da Casa ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/temer-nomeia-marcio-freitas-secretario-de-comunicacao-da-casa-civil,Nomeações,Ministros & Cargos,24,5,2016,24/05/2016,05/24/2016
Publicada exoneração de Miriam Belchior da presidência da Caixa,http://agenciabrasil.ebc.com.br/economia/noticia/2016-05/miriam-belchior-e-exonerada-da-presidencia-da-caixa,Nomeações,Ministros & Cargos,25,5,2016,25/05/2016,05/25/2016
Indicado para o BC Goldfajn será sabatinado na quarta-feira pelo ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/indicado-para-o-bc-goldfajn-sera-sabatinado-na-quarta-feira-pelo-senado,Nomeações,Ministros & Cargos,27,5,2016,27/05/2016,05/27/2016
DOU traz nomeação de Moreira Franco no Programa de Parcerias ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/do-traz-nomeacao-de-moreira-franco-no-programa-de-parcerias-de,Nomeações,Ministros & Cargos,30,5,2016,30/05/2016,05/30/2016
Conselho da Petrobras aprova Pedro Parente para a presidência da ...,http://agenciabrasil.ebc.com.br/geral/noticia/2016-05/conselho-da-petrobras-aprova-pedro-parente-para-presidencia-da-estatal,Nomeações,Ministros & Cargos,30,5,2016,30/05/2016,05/30/2016
Temer escolhe Aloysio Nunes Ferreira para líder do governo no ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/temer-escolhe-aloysio-nunes-ferreira-para-lider-do-governo-no-senado,Nomeações,Congresso & Base Aliada,31,5,2016,31/05/2016,05/31/2016
Publicada exoneração de Fabiano Silveira do Ministério da ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/diario-oficial-publica-exoneracao-do-ministro-fabiano-silveira,Nomeações,Ministros & Cargos,31,5,2016,31/05/2016,05/31/2016
Diário Oficial publica nomeações dos presidentes da Caixa do ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-06/diario-oficial-publica-nomeacoes-dos-presidentes-da-caixa-bndes-e-do-ipea,Nomeações,Ministros & Cargos,1,6,2016,01/06/2016,06/01/2016
Deputada do PMDB é nomeada secretária de Políticas para as ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-06/nomeada-secretaria-de-politica-para-mulheres,Nomeações,Ministros & Cargos,3,6,2016,03/06/2016,06/03/2016
Ex-secretário executivo da Fazenda assume presidência do IRB,http://agenciabrasil.ebc.com.br/economia/noticia/2016-06/ex-secretario-executivo-da-fazenda-assume-presidencia-do-irb,Nomeações,Ministros & Cargos,3,6,2016,03/06/2016,06/03/2016
Temer paralisa nomeação de diretor e presidente de fundos de ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-06/temer-paralisa-nomeacao-de-diretores-e-presidente-de-fundos-de-pensao-e,Nomeações,Ministros & Cargos,6,6,2016,06/06/2016,06/06/2016
Senado aprova indicação de Ilan Goldfajn para o Banco Central,http://agenciabrasil.ebc.com.br/politica/noticia/2016-06/senado-aprova-indicacao-de-ilan-goldfajn-para-o-banco-central,Nomeações,Ministros & Cargos,7,6,2016,07/06/2016,06/07/2016
Nomeada nova presidenta para o Iphan,http://agenciabrasil.ebc.com.br/cultura/noticia/2016-06/nomeada-nova-presidenta-para-o-iphan,Nomeações,Ministros & Cargos,8,6,2016,08/06/2016,06/08/2016
Guilherme Campos é nomeado para a presidência dos Correios,http://agenciabrasil.ebc.com.br/politica/noticia/2016-06/guilherme-campos-e-nomeado-para-presidencia-dos-correios,Nomeações,Ministros & Cargos,9,6,2016,09/06/2016,06/09/2016
Ilan Goldfajn toma posse na presidência do Banco Central,http://agenciabrasil.ebc.com.br/economia/noticia/2016-06/ilan-goldfjan-toma-posse-na-presidencia-do-banco-central,Nomeações,Ministros & Cargos,9,6,2016,09/06/2016,06/09/2016
Governo nomeia secretária da Igualdade e presidente da Fundação ...,http://agenciabrasil.ebc.com.br/geral/noticia/2016-06/do-traz-nomeacao-de-secretaria-de-igualdade-e-presidente-da-fundacao-palmares,Nomeações,Ministros & Cargos,13,6,2016,13/06/2016,06/13/2016
Temer envia ao Senado indicação de diretores para o Banco Central,http://agenciabrasil.ebc.com.br/economia/noticia/2016-06/temer-envia-ao-senado-indicacao-de-diretores-para-o-banco-central,Nomeações,Ministros & Cargos,17,6,2016,17/06/2016,06/17/2016
Senadora Rose de Freitas será a líder do governo no Congresso,http://agenciabrasil.ebc.com.br/politica/noticia/2016-06/senadora-rose-de-freitas-sera-lider-do-governo-no-congresso,Nomeações,Congresso & Base Aliada,20,6,2016,20/06/2016,06/20/2016
Nomeado novo secretário Nacional de Segurança Pública,http://agenciabrasil.ebc.com.br/politica/noticia/2016-06/nomeado-novo-secretario-nacional-de-seguranca-publica,Nomeações,Ministros & Cargos,20,6,2016,20/06/2016,06/20/2016
Rose de Freitas é a nova líder do governo no Congresso,http://agenciabrasil.ebc.com.br/politica/noticia/2016-06/rose-de-freitas-e-nova-lider-do-governo-no-congresso,Nomeações,Congresso & Base Aliada,21,6,2016,21/06/2016,06/21/2016
Temer nomeia presidente da Agência Brasileira de ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-06/temer-nomeia-presidente-da-agencia-brasileira-de-desenvolvimento-industrial,Nomeações,Congresso & Base Aliada,21,6,2016,21/06/2016,06/21/2016
Temer revoga a nomeação de 12 conselheiros de educação feita ...,http://agenciabrasil.ebc.com.br/educacao/noticia/2016-06/temer-revoga-nomeacao-de-12-conselheiros-de-educacao-feita-por-dilma,Nomeações,Ministros & Cargos,28,6,2016,28/06/2016,06/28/2016
Diário Oficial publica nomeação do novo presidente do IBGE,http://agenciabrasil.ebc.com.br/geral/noticia/2016-07/diario-oficial-publica-nomeacao-do-novo-presidente-do-ibge,Nomeações,Ministros & Cargos,4,7,2016,04/07/2016,07/04/2016
Após revogar escolhas de Dilma Temer nomeia 12 conselheiros de ...,http://agenciabrasil.ebc.com.br/educacao/noticia/2016-07/apos-revogar-escolhas-de-dilma-temer-nomeia-12-conselheiros-de-educacao,Nomeações,Ministros & Cargos,5,7,2016,05/07/2016,07/05/2016
