ano	valor	n. de contratos	descrição	finalidade	tipo	date
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	464000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	54900	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	54900	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	54900	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	54900	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	383625	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	383625	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	383625	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	383625	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	383625	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	255750	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	383625	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	383625	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	478500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	478500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	478500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	478500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	478500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	478500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	478500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	478500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	383625	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	383625	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	159500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	478500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	478500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	478500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	478500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	1726465.5	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	378000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	478500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	478500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	478500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	478500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	478500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	2950692.5	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	3883873.5	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	1898100	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	467825.41	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	467817.31	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	469224	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	2782490.5	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	415640	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	415640	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	415640	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	415640	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	415640	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	415640	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	415640	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	415640	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	415640	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	415640	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	207820	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	478500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	884358	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	478500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	1070840	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	724500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	478500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	478500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	585468	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	2591719.25	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	478500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	1274823	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	541685.69	1	FINAME	produção / maquinário	financiamento	1/1/2008
2007	58500	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	2715642	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	2235177	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	155000	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	1729809	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	147000	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	6687000	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	1170000	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	465000	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	963000	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	597042	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	285000	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	2160000	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	626596	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	359971.19	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	359971.19	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	2493748.75	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	1572783.25	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	1975010.38	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	3753000	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	585000	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	1158093	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	2250000	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	9308014	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	4256685	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	4197649.5	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	1035000	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	4000324.5	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	1314000	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	597042.06	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	469560.59	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	313040.41	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	4946725	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	2091336.25	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	435000	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	111000	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	147000	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	145000	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	435000	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	435000	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	1741736.75	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	477849	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	395549.97	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	498100	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	498100	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	498100	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	498100	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	498100	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	249050	1	FINAME	produção / maquinário	financiamento	1/1/2007
2007	4893635	1	FINAME	produção / maquinário	financiamento	1/1/2007
2006	395549.97	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	435000	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	435000	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	435000	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	435000	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	435000	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	8567386	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	4525004	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	435000	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	435000	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	435000	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	435000	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	435000	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	435000	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	435000	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	290000	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	435000	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	435000	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	435000	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	435000	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	435000	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	435000	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	435000	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	435000	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	435000	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	435000	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	435000	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	435000	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	435000	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	435000	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	395549.97	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	3787677.25	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	178400	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	669600	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	669600	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	669600	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	294000	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	380849.84	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	223200	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	294000	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	294000	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	669600	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	450000	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	562500	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	337500	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	562500	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	562500	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	450000	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	562500	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	562500	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	562500	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	112500	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	337500	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	562500	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	562500	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	562500	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	562500	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	112500	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	288648	1	FINAME	produção / maquinário	financiamento	1/1/2006
2006	3290980.5	1	FINAME	produção / maquinário	financiamento	1/1/2006
2005	321600	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	3149333.75	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	244800	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	61600	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	383600	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	383600	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	767200	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	767200	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	488000	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	488000	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	488000	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	488000	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	488000	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	910400	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	488000	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	488000	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	383600	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	488000	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	383600	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	488000	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	488000	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	488000	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	488000	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	383600	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	383600	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	455200	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	976000	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	976000	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	1000000	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	129980.16	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	782400	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	488000	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	488000	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	488000	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	488000	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	946087.5	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	60982	1	FINAME	produção / maquinário	financiamento	1/1/2005
2005	430800	1	FINAME	produção / maquinário	financiamento	1/1/2005
2004	609820	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	609820	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	304910	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	840000	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	300480	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	609820	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	420000	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	840000	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	304910	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	48000	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	609820	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	169600	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	504000	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	259036.42	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	58458.55	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	756000	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	84000	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	756000	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	2400000	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	504000	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	678400	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	548838	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	426874	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	597520	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	487856	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	84000	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	763200	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	756000	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	756000	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	756000	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	609820	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	163028	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	244542	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	84800	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	81514	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	424000	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	159173.31	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	114054.4	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	301409.62	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	1201920	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	508800	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	588000	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	914730	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	756000	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	763200	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	153600.02	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	479400	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	679050.94	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	596624.5	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	64536	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	643200	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	1388000	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	733626	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	580920	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	580920	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	580920	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	90300	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	481660.75	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	722491.12	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	64000.79	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	122400	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	401383.91	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	580920	1	FINAME	produção / maquinário	financiamento	1/1/2004
2004	70020	1	FINAME	produção / maquinário	financiamento	1/1/2004
2003	802767.81	1	FINAME	produção / maquinário	financiamento	1/1/2003
2003	137627.94	1	FINAME	produção / maquinário	financiamento	1/1/2003
2003	1120051.25	1	FINAME	produção / maquinário	financiamento	1/1/2003
2003	233200	1	FINAME	produção / maquinário	financiamento	1/1/2003
2003	82399.99	1	FINAME	produção / maquinário	financiamento	1/1/2003
2003	399000	1	FINAME	produção / maquinário	financiamento	1/1/2003
2003	560000	1	FINAME	produção / maquinário	financiamento	1/1/2003
2003	6798609	1	FINAME	produção / maquinário	financiamento	1/1/2003
2003	580920	1	FINAME	produção / maquinário	financiamento	1/1/2003
2003	802767.94	1	FINAME	produção / maquinário	financiamento	1/1/2003
2003	802767.81	1	FINAME	produção / maquinário	financiamento	1/1/2003
2003	95200.3	1	FINAME	produção / maquinário	financiamento	1/1/2003
2003	63000	1	FINAME	produção / maquinário	financiamento	1/1/2003
2003	401383.97	1	FINAME	produção / maquinário	financiamento	1/1/2003
2003	802767.94	1	FINAME	produção / maquinário	financiamento	1/1/2003
2003	303600	1	FINAME	produção / maquinário	financiamento	1/1/2003
2003	151800	1	FINAME	produção / maquinário	financiamento	1/1/2003
2003	693000	1	FINAME	produção / maquinário	financiamento	1/1/2003
2003	295457.41	1	FINAME	produção / maquinário	financiamento	1/1/2003
2003	180600	1	FINAME	produção / maquinário	financiamento	1/1/2003
2003	208542.59	1	FINAME	produção / maquinário	financiamento	1/1/2003
2003	225000	1	FINAME	produção / maquinário	financiamento	1/1/2003
2002	44520	1	FINAME	produção / maquinário	financiamento	1/1/2002
2010	1212287360	1	DEBÊNTURES	títulos de dívida	investimento	1/1/2010
2009	2265280512	1	DEBÊNTURES	títulos de dívida	investimento	1/1/2009
2008	335267808	1	PARTICIPAÇÃO ACIONÁRIA	participação acionária	investimento	1/1/2008
2007	1137006208	1	PARTICIPAÇÃO ACIONÁRIA	participação acionária	investimento	1/1/2007
2005	100000000	1	Capital de Giro	outros	financiamento	1/1/2005
2005	187464000	1	Aporte p/ aquisição	participação acionária	investimento	1/1/2005
2010	200000000	1	Capital de Giro	outros	financiamento	1/1/2010
